Date,Company
2018-03,TRIP
2018-03,FLIR
2018-03,RRC
2018-03,NWSA
2018-03,NRG
2018-03,RL
2018-03,NAVI
2018-03,CSRA
2018-03,DISCA
2018-03,UAA
2018-03,UA
2018-03,UBFUT
2018-03,NWS
2018-03,ESM
2018-03,INFO
2018-03,HLT
2018-03,ALGN
2018-03,ANSS
2018-03,RE
2018-03,DRE
2018-03,AOS
2018-03,PKG
2018-03,RMD
2018-03,MGM
2018-03,ANDV
2018-03,BHF
2018-03,Q
2018-03,SBAC
2018-03,CDNS
2018-03,NCLH
2018-03,HII
2018-03,IPGP
2018-03,TTWO
2018-03,SIVB
2018-03,NKTR
2018-04,AAPL
2018-04,MSFT
2018-04,AMZN
2018-04,FB
2018-04,XOM
2018-04,JNJ
2018-04,BRKB
2018-04,JPM
2018-04,GOOGL
2018-04,GOOG
2018-04,GE
2018-04,WFC
2018-04,BAC
2018-04,T
2018-04,PG
2018-04,CVX
2018-04,PFE
2018-04,HD
2018-04,VZ
2018-04,CMCSA
2018-04,INTC
2018-04,MRK
2018-04,V
2018-04,PM
2018-04,CSCO
2018-04,KO
2018-04,C
2018-04,UNH
2018-04,DIS
2018-04,PEP
2018-04,MO
2018-04,IBM
2018-04,ORCL
2018-04,AMGN
2018-04,MMM
2018-04,MCD
2018-04,MDT
2018-04,WMT
2018-04,MA
2018-04,ABBV
2018-04,BA
2018-04,HON
2018-04,SLB
2018-04,CELG
2018-04,PCLN
2018-04,BMY
2018-04,UNP
2018-04,AVGO
2018-04,UTX
2018-04,SBUX
2018-04,GILD
2018-04,GS
2018-04,USB
2018-04,CVS
2018-04,AGN
2018-04,QCOM
2018-04,TXN
2018-04,COST
2018-04,LLY
2018-04,TWX
2018-04,ABT
2018-04,ACN
2018-04,LOW
2018-04,UPS
2018-04,WBA
2018-04,NKE
2018-04,CHTR
2018-04,DOW
2018-04,MDLZ
2018-04,LMT
2018-04,NFLX
2018-04,ADBE
2018-04,TMO
2018-04,CB
2018-04,CL
2018-04,MS
2018-04,NEE
2018-04,NVDA
2018-04,AXP
2018-04,PNC
2018-04,CAT
2018-04,BIIB
2018-04,COP
2018-04,DUK
2018-04,AIG
2018-04,MET
2018-04,CRM
2018-04,GD
2018-04,PYPL
2018-04,AMT
2018-04,KHC
2018-04,SPG
2018-04,EOG
2018-04,TJX
2018-04,MON
2018-04,DHR
2018-04,BK
2018-04,SCHW
2018-04,SO
2018-04,D
2018-04,CSX
2018-04,ANTM
2018-04,BLK
2018-04,PRU
2018-04,FDX
2018-04,AET
2018-04,OXY
2018-04,RTN
2018-04,GM
2018-04,KMB
2018-04,AMAT
2018-04,ADP
2018-04,F
2018-04,ITW
2018-04,NOC
2018-04,BLKFDS
2018-04,SYK
2018-04,CI
2018-04,CME
2018-04,COF
2018-04,HAL
2018-04,BDX
2018-04,JCI
2018-04,KMI
2018-04,EMR
2018-04,MMC
2018-04,ESRX
2018-04,CTSH
2018-04,ATVI
2018-04,BSX
2018-04,ICE
2018-04,LUV
2018-04,PX
2018-04,BBT
2018-04,DAL
2018-04,PSX
2018-04,SPGI
2018-04,ETN
2018-04,NSC
2018-04,PCG
2018-04,TRV
2018-04,CCI
2018-04,EBAY
2018-04,HUM
2018-04,AEP
2018-04,ECL
2018-04,EQIX
2018-04,GIS
2018-04,DE
2018-04,TGT
2018-04,HPQ
2018-04,AON
2018-04,EXC
2018-04,APD
2018-04,ISRG
2018-04,REGN
2018-04,ALL
2018-04,HPE
2018-04,PSA
2018-04,MAR
2018-04,INTU
2018-04,FOXA
2018-04,STT
2018-04,STZ
2018-04,AFL
2018-04,VRTX
2018-04,WM
2018-04,MCK
2018-04,ALXN
2018-04,VLO
2018-04,EA
2018-04,APC
2018-04,MU
2018-04,PXD
2018-04,STI
2018-04,PLD
2018-04,PPG
2018-04,SRE
2018-04,ADI
2018-04,ILMN
2018-04,ZTS
2018-04,FIS
2018-04,BAX
2018-04,KR
2018-04,SHW
2018-04,MPC
2018-04,LYB
2018-04,GLW
2018-04,TEL
2018-04,SYY
2018-04,CCL
2018-04,AVB
2018-04,PPL
2018-04,WDC
2018-04,EIX
2018-04,ROST
2018-04,FISV
2018-04,WMB
2018-04,HCN
2018-04,BHI
2018-04,WY
2018-04,CMI
2018-04,MTB
2018-04,LRCX
2018-04,ED
2018-04,ZBH
2018-04,HCA
2018-04,PCAR
2018-04,DFS
2018-04,CBS
2018-04,ADM
2018-04,EQR
2018-04,DLPH
2018-04,PGR
2018-04,EW
2018-04,IR
2018-04,YUM
2018-04,CAH
2018-04,ORLY
2018-04,XEL
2018-04,SYF
2018-04,AAL
2018-04,VTR
2018-04,PEG
2018-04,ROP
2018-04,APH
2018-04,DXC
2018-04,NWL
2018-04,IP
2018-04,PH
2018-04,UAL
2018-04,SWK
2018-04,INCY
2018-04,EL
2018-04,KEY
2018-04,DVN
2018-04,AMP
2018-04,AZO
2018-04,ROK
2018-04,MCO
2018-04,SYMC
2018-04,NTRS
2018-04,OMC
2018-04,DLTR
2018-04,CXO
2018-04,NUE
2018-04,BXP
2018-04,WEC
2018-04,FTV
2018-04,CERN
2018-04,CFG
2018-04,DG
2018-04,SWKS
2018-04,ES
2018-04,DTE
2018-04,PAYX
2018-04,APA
2018-04,FITB
2018-04,HIG
2018-04,RCL
2018-04,ADSK
2018-04,A
2018-04,MNST
2018-04,TSN
2018-04,DLR
2018-04,VFC
2018-04,PFG
2018-04,NEM
2018-04,TROW
2018-04,K
2018-04,WLTW
2018-04,RF
2018-04,MYL
2018-04,ULTA
2018-04,VMC
2018-04,COL
2018-04,CLX
2018-04,EXPE
2018-04,TAP
2018-04,DPS
2018-04,EFX
2018-04,ESS
2018-04,MCHP
2018-04,VNO
2018-04,FCX
2018-04,O
2018-04,KLAC
2018-04,CAG
2018-04,XLNX
2018-04,RHT
2018-04,MLM
2018-04,HSY
2018-04,LNC
2018-04,DGX
2018-04,BEN
2018-04,SJM
2018-04,XRAY
2018-04,FTI
2018-04,MHK
2018-04,HCP
2018-04,RSG
2018-04,HBAN
2018-04,LH
2018-04,ADS
2018-04,MSI
2018-04,IDXX
2018-04,CTL
2018-04,BBY
2018-04,AWK
2018-04,USD
2018-04,HSIC
2018-04,ETR
2018-04,WHR
2018-04,WAT
2018-04,VIAB
2018-04,FOX
2018-04,NBL
2018-04,HRS
2018-04,CMG
2018-04,DISH
2018-04,AME
2018-04,NLSN
2018-04,GPC
2018-04,CTXS
2018-04,ABC
2018-04,WRK
2018-04,HST
2018-04,MTD
2018-04,GGP
2018-04,BLL
2018-04,FAST
2018-04,LLL
2018-04,AEE
2018-04,IVZ
2018-04,L
2018-04,CNC
2018-04,NOV
2018-04,FE
2018-04,CMA
2018-04,CMS
2018-04,LB
2018-04,HES
2018-04,TXT
2018-04,MRO
2018-04,CHD
2018-04,HOLX
2018-04,STX
2018-04,GPN
2018-04,TDG
2018-04,ALB
2018-04,DOV
2018-04,CNP
2018-04,ARNC
2018-04,COH
2018-04,VRSK
2018-04,MAS
2018-04,COG
2018-04,JNPR
2018-04,EMN
2018-04,XEC
2018-04,MKC
2018-04,HAS
2018-04,SNPS
2018-04,XL
2018-04,MAA
2018-04,OKE
2018-04,DHI
2018-04,UHS
2018-04,IFF
2018-04,CPB
2018-04,KMX
2018-04,DRI
2018-04,NTAP
2018-04,PNR
2018-04,ALK
2018-04,UNM
2018-04,CBG
2018-04,CINF
2018-04,SLG
2018-04,CTAS
2018-04,AAP
2018-04,CHRW
2018-04,PRGO
2018-04,GWW
2018-04,DVA
2018-04,CA
2018-04,EQT
2018-04,IT
2018-04,LEN
2018-04,FL
2018-04,ARE
2018-04,ETFC
2018-04,WYN
2018-04,COO
2018-04,WYNN
2018-04,UDR
2018-04,TIF
2018-04,RJF
2018-04,LKQ
2018-04,EXPD
2018-04,HOG
2018-04,AJG
2018-04,FBHS
2018-04,SNA
2018-04,FRT
2018-04,FMC
2018-04,TSS
2018-04,KSU
2018-04,IPG
2018-04,PNW
2018-04,HRL
2018-04,SCG
2018-04,AKAM
2018-04,REG
2018-04,WU
2018-04,EXR
2018-04,URI
2018-04,XYL
2018-04,LNT
2018-04,GT
2018-04,AMG
2018-04,M
2018-04,SEE
2018-04,QRVO
2018-04,KIM
2018-04,VAR
2018-04,COTY
2018-04,IRM
2018-04,BFB
2018-04,TMK
2018-04,LUK
2018-04,MOS
2018-04,BWA
2018-04,FFIV
2018-04,TSCO
2018-04,ZION
2018-04,AMD
2018-04,VRSN
2018-04,NDAQ
2018-04,PVH
2018-04,JBHT
2018-04,HBI
2018-04,NI
2018-04,AYI
2018-04,AVY
2018-04,CBOE
2018-04,MAC
2018-04,ALLE
2018-04,AES
2018-04,MAT
2018-04,SRCL
2018-04,FLR
2018-04,LEG
2018-04,NFX
2018-04,KSS
2018-04,EVHC
2018-04,AIV
2018-04,JEC
2018-04,HP
2018-04,FLS
2018-04,PKI
2018-04,PHM
2018-04,XRX
2018-04,KORS
2018-04,PBCT
2018-04,CF
2018-04,RHI
2018-04,GRMN
2018-04,AIZ
2018-04,JWN
2018-04,GPS
2018-04,DISCK
2018-04,PWR
2018-04,HRB
2018-04,TRIP
2018-04,FLIR
2018-04,RRC
2018-04,NWSA
2018-04,NRG
2018-04,RL
2018-04,NAVI
2018-04,DISCA
2018-04,UAA
2018-04,UA
2018-04,UBFUT
2018-04,NWS
2018-04,ESM
2018-04,INFO
2018-04,HLT
2018-04,ALGN
2018-04,ANSS
2018-04,RE
2018-04,DRE
2018-04,AOS
2018-04,PKG
2018-04,RMD
2018-04,MGM
2018-04,ANDV
2018-04,BHF
2018-04,Q
2018-04,SBAC
2018-04,CDNS
2018-04,NCLH
2018-04,HII
2018-04,IPGP
2018-04,TTWO
2018-04,SIVB
2018-04,NKTR
2018-04,MSCI
2018-05,AAPL
2018-05,MSFT
2018-05,AMZN
2018-05,FB
2018-05,XOM
2018-05,JNJ
2018-05,BRKB
2018-05,JPM
2018-05,GOOGL
2018-05,GOOG
2018-05,GE
2018-05,WFC
2018-05,BAC
2018-05,T
2018-05,PG
2018-05,CVX
2018-05,PFE
2018-05,HD
2018-05,VZ
2018-05,CMCSA
2018-05,INTC
2018-05,MRK
2018-05,V
2018-05,PM
2018-05,CSCO
2018-05,KO
2018-05,C
2018-05,UNH
2018-05,DIS
2018-05,PEP
2018-05,MO
2018-05,IBM
2018-05,ORCL
2018-05,AMGN
2018-05,MMM
2018-05,MCD
2018-05,MDT
2018-05,WMT
2018-05,MA
2018-05,ABBV
2018-05,BA
2018-05,HON
2018-05,SLB
2018-05,CELG
2018-05,PCLN
2018-05,BMY
2018-05,UNP
2018-05,AVGO
2018-05,UTX
2018-05,SBUX
2018-05,GILD
2018-05,GS
2018-05,USB
2018-05,CVS
2018-05,AGN
2018-05,QCOM
2018-05,TXN
2018-05,COST
2018-05,LLY
2018-05,TWX
2018-05,ABT
2018-05,ACN
2018-05,LOW
2018-05,UPS
2018-05,WBA
2018-05,NKE
2018-05,CHTR
2018-05,DOW
2018-05,MDLZ
2018-05,LMT
2018-05,NFLX
2018-05,ADBE
2018-05,TMO
2018-05,CB
2018-05,CL
2018-05,MS
2018-05,NEE
2018-05,NVDA
2018-05,AXP
2018-05,PNC
2018-05,CAT
2018-05,BIIB
2018-05,COP
2018-05,DUK
2018-05,AIG
2018-05,MET
2018-05,CRM
2018-05,GD
2018-05,PYPL
2018-05,AMT
2018-05,KHC
2018-05,SPG
2018-05,EOG
2018-05,TJX
2018-05,MON
2018-05,DHR
2018-05,BK
2018-05,SCHW
2018-05,SO
2018-05,D
2018-05,CSX
2018-05,ANTM
2018-05,BLK
2018-05,PRU
2018-05,FDX
2018-05,AET
2018-05,OXY
2018-05,RTN
2018-05,GM
2018-05,KMB
2018-05,AMAT
2018-05,ADP
2018-05,F
2018-05,ITW
2018-05,NOC
2018-05,BLKFDS
2018-05,SYK
2018-05,CI
2018-05,CME
2018-05,COF
2018-05,HAL
2018-05,BDX
2018-05,JCI
2018-05,KMI
2018-05,EMR
2018-05,MMC
2018-05,ESRX
2018-05,CTSH
2018-05,ATVI
2018-05,BSX
2018-05,ICE
2018-05,LUV
2018-05,PX
2018-05,BBT
2018-05,DAL
2018-05,PSX
2018-05,SPGI
2018-05,ETN
2018-05,NSC
2018-05,PCG
2018-05,TRV
2018-05,CCI
2018-05,EBAY
2018-05,HUM
2018-05,AEP
2018-05,ECL
2018-05,EQIX
2018-05,GIS
2018-05,DE
2018-05,TGT
2018-05,HPQ
2018-05,AON
2018-05,EXC
2018-05,APD
2018-05,ISRG
2018-05,REGN
2018-05,ALL
2018-05,HPE
2018-05,PSA
2018-05,MAR
2018-05,INTU
2018-05,FOXA
2018-05,STT
2018-05,STZ
2018-05,AFL
2018-05,VRTX
2018-05,WM
2018-05,MCK
2018-05,ALXN
2018-05,VLO
2018-05,EA
2018-05,APC
2018-05,MU
2018-05,PXD
2018-05,STI
2018-05,PLD
2018-05,PPG
2018-05,SRE
2018-05,ADI
2018-05,ILMN
2018-05,ZTS
2018-05,FIS
2018-05,BAX
2018-05,KR
2018-05,SHW
2018-05,MPC
2018-05,LYB
2018-05,GLW
2018-05,TEL
2018-05,SYY
2018-05,CCL
2018-05,AVB
2018-05,PPL
2018-05,WDC
2018-05,EIX
2018-05,ROST
2018-05,FISV
2018-05,WMB
2018-05,HCN
2018-05,BHI
2018-05,WY
2018-05,CMI
2018-05,MTB
2018-05,LRCX
2018-05,ED
2018-05,ZBH
2018-05,HCA
2018-05,PCAR
2018-05,DFS
2018-05,CBS
2018-05,ADM
2018-05,EQR
2018-05,DLPH
2018-05,PGR
2018-05,EW
2018-05,IR
2018-05,YUM
2018-05,CAH
2018-05,ORLY
2018-05,XEL
2018-05,SYF
2018-05,AAL
2018-05,VTR
2018-05,PEG
2018-05,ROP
2018-05,APH
2018-05,DXC
2018-05,NWL
2018-05,IP
2018-05,PH
2018-05,UAL
2018-05,SWK
2018-05,INCY
2018-05,EL
2018-05,KEY
2018-05,DVN
2018-05,AMP
2018-05,AZO
2018-05,ROK
2018-05,MCO
2018-05,SYMC
2018-05,NTRS
2018-05,OMC
2018-05,DLTR
2018-05,CXO
2018-05,NUE
2018-05,BXP
2018-05,WEC
2018-05,FTV
2018-05,CERN
2018-05,CFG
2018-05,DG
2018-05,SWKS
2018-05,ES
2018-05,DTE
2018-05,PAYX
2018-05,APA
2018-05,FITB
2018-05,HIG
2018-05,RCL
2018-05,ADSK
2018-05,A
2018-05,MNST
2018-05,TSN
2018-05,DLR
2018-05,VFC
2018-05,PFG
2018-05,NEM
2018-05,TROW
2018-05,K
2018-05,WLTW
2018-05,RF
2018-05,MYL
2018-05,ULTA
2018-05,VMC
2018-05,COL
2018-05,CLX
2018-05,EXPE
2018-05,TAP
2018-05,DPS
2018-05,EFX
2018-05,ESS
2018-05,MCHP
2018-05,VNO
2018-05,FCX
2018-05,O
2018-05,KLAC
2018-05,CAG
2018-05,XLNX
2018-05,RHT
2018-05,MLM
2018-05,HSY
2018-05,LNC
2018-05,DGX
2018-05,BEN
2018-05,SJM
2018-05,XRAY
2018-05,FTI
2018-05,MHK
2018-05,HCP
2018-05,RSG
2018-05,HBAN
2018-05,LH
2018-05,ADS
2018-05,MSI
2018-05,IDXX
2018-05,CTL
2018-05,BBY
2018-05,AWK
2018-05,USD
2018-05,HSIC
2018-05,ETR
2018-05,WHR
2018-05,WAT
2018-05,VIAB
2018-05,FOX
2018-05,NBL
2018-05,HRS
2018-05,CMG
2018-05,DISH
2018-05,AME
2018-05,NLSN
2018-05,GPC
2018-05,CTXS
2018-05,ABC
2018-05,WRK
2018-05,HST
2018-05,MTD
2018-05,GGP
2018-05,BLL
2018-05,FAST
2018-05,LLL
2018-05,AEE
2018-05,IVZ
2018-05,L
2018-05,CNC
2018-05,NOV
2018-05,FE
2018-05,CMA
2018-05,CMS
2018-05,LB
2018-05,HES
2018-05,TXT
2018-05,MRO
2018-05,CHD
2018-05,HOLX
2018-05,STX
2018-05,GPN
2018-05,TDG
2018-05,ALB
2018-05,DOV
2018-05,CNP
2018-05,ARNC
2018-05,COH
2018-05,VRSK
2018-05,MAS
2018-05,COG
2018-05,JNPR
2018-05,EMN
2018-05,XEC
2018-05,MKC
2018-05,HAS
2018-05,SNPS
2018-05,XL
2018-05,MAA
2018-05,OKE
2018-05,DHI
2018-05,UHS
2018-05,IFF
2018-05,CPB
2018-05,KMX
2018-05,DRI
2018-05,NTAP
2018-05,PNR
2018-05,ALK
2018-05,UNM
2018-05,CBG
2018-05,CINF
2018-05,SLG
2018-05,CTAS
2018-05,AAP
2018-05,CHRW
2018-05,PRGO
2018-05,GWW
2018-05,DVA
2018-05,CA
2018-05,EQT
2018-05,IT
2018-05,LEN
2018-05,FL
2018-05,ARE
2018-05,ETFC
2018-05,COO
2018-05,WYNN
2018-05,UDR
2018-05,TIF
2018-05,RJF
2018-05,LKQ
2018-05,EXPD
2018-05,HOG
2018-05,AJG
2018-05,FBHS
2018-05,SNA
2018-05,FRT
2018-05,FMC
2018-05,TSS
2018-05,KSU
2018-05,IPG
2018-05,PNW
2018-05,HRL
2018-05,SCG
2018-05,AKAM
2018-05,REG
2018-05,WU
2018-05,EXR
2018-05,URI
2018-05,XYL
2018-05,LNT
2018-05,GT
2018-05,AMG
2018-05,M
2018-05,SEE
2018-05,QRVO
2018-05,KIM
2018-05,VAR
2018-05,COTY
2018-05,IRM
2018-05,BFB
2018-05,TMK
2018-05,LUK
2018-05,MOS
2018-05,BWA
2018-05,FFIV
2018-05,TSCO
2018-05,ZION
2018-05,AMD
2018-05,VRSN
2018-05,NDAQ
2018-05,PVH
2018-05,JBHT
2018-05,HBI
2018-05,NI
2018-05,AYI
2018-05,AVY
2018-05,CBOE
2018-05,MAC
2018-05,ALLE
2018-05,AES
2018-05,MAT
2018-05,SRCL
2018-05,FLR
2018-05,LEG
2018-05,NFX
2018-05,KSS
2018-05,EVHC
2018-05,AIV
2018-05,JEC
2018-05,HP
2018-05,FLS
2018-05,PKI
2018-05,PHM
2018-05,XRX
2018-05,KORS
2018-05,PBCT
2018-05,CF
2018-05,RHI
2018-05,GRMN
2018-05,AIZ
2018-05,JWN
2018-05,GPS
2018-05,DISCK
2018-05,PWR
2018-05,HRB
2018-05,TRIP
2018-05,FLIR
2018-05,RRC
2018-05,NWSA
2018-05,NRG
2018-05,RL
2018-05,NAVI
2018-05,DISCA
2018-05,UAA
2018-05,UA
2018-05,UBFUT
2018-05,NWS
2018-05,ESM
2018-05,INFO
2018-05,HLT
2018-05,ALGN
2018-05,ANSS
2018-05,RE
2018-05,DRE
2018-05,AOS
2018-05,PKG
2018-05,RMD
2018-05,MGM
2018-05,ANDV
2018-05,BHF
2018-05,Q
2018-05,SBAC
2018-05,CDNS
2018-05,NCLH
2018-05,HII
2018-05,IPGP
2018-05,TTWO
2018-05,SIVB
2018-05,NKTR
2018-05,MSCI
2018-05,ABMD
2018-06,AAPL
2018-06,MSFT
2018-06,AMZN
2018-06,FB
2018-06,XOM
2018-06,JNJ
2018-06,BRKB
2018-06,JPM
2018-06,GOOGL
2018-06,GOOG
2018-06,GE
2018-06,WFC
2018-06,BAC
2018-06,T
2018-06,PG
2018-06,CVX
2018-06,PFE
2018-06,HD
2018-06,VZ
2018-06,CMCSA
2018-06,INTC
2018-06,MRK
2018-06,V
2018-06,PM
2018-06,CSCO
2018-06,KO
2018-06,C
2018-06,UNH
2018-06,DIS
2018-06,PEP
2018-06,MO
2018-06,IBM
2018-06,ORCL
2018-06,AMGN
2018-06,MMM
2018-06,MCD
2018-06,MDT
2018-06,WMT
2018-06,MA
2018-06,ABBV
2018-06,BA
2018-06,HON
2018-06,SLB
2018-06,CELG
2018-06,PCLN
2018-06,BMY
2018-06,UNP
2018-06,AVGO
2018-06,UTX
2018-06,SBUX
2018-06,GILD
2018-06,GS
2018-06,USB
2018-06,CVS
2018-06,AGN
2018-06,QCOM
2018-06,TXN
2018-06,COST
2018-06,LLY
2018-06,TWX
2018-06,ABT
2018-06,ACN
2018-06,LOW
2018-06,UPS
2018-06,WBA
2018-06,NKE
2018-06,CHTR
2018-06,DOW
2018-06,MDLZ
2018-06,LMT
2018-06,NFLX
2018-06,ADBE
2018-06,TMO
2018-06,CB
2018-06,CL
2018-06,MS
2018-06,NEE
2018-06,NVDA
2018-06,AXP
2018-06,PNC
2018-06,CAT
2018-06,BIIB
2018-06,COP
2018-06,DUK
2018-06,AIG
2018-06,MET
2018-06,CRM
2018-06,GD
2018-06,PYPL
2018-06,AMT
2018-06,KHC
2018-06,SPG
2018-06,EOG
2018-06,TJX
2018-06,MON
2018-06,DHR
2018-06,BK
2018-06,SCHW
2018-06,SO
2018-06,D
2018-06,CSX
2018-06,ANTM
2018-06,BLK
2018-06,PRU
2018-06,FDX
2018-06,AET
2018-06,OXY
2018-06,RTN
2018-06,GM
2018-06,KMB
2018-06,AMAT
2018-06,ADP
2018-06,F
2018-06,ITW
2018-06,NOC
2018-06,BLKFDS
2018-06,SYK
2018-06,CI
2018-06,CME
2018-06,COF
2018-06,HAL
2018-06,BDX
2018-06,JCI
2018-06,KMI
2018-06,EMR
2018-06,MMC
2018-06,ESRX
2018-06,CTSH
2018-06,ATVI
2018-06,BSX
2018-06,ICE
2018-06,LUV
2018-06,PX
2018-06,BBT
2018-06,DAL
2018-06,PSX
2018-06,SPGI
2018-06,ETN
2018-06,NSC
2018-06,PCG
2018-06,TRV
2018-06,CCI
2018-06,EBAY
2018-06,HUM
2018-06,AEP
2018-06,ECL
2018-06,EQIX
2018-06,GIS
2018-06,DE
2018-06,TGT
2018-06,HPQ
2018-06,AON
2018-06,EXC
2018-06,APD
2018-06,ISRG
2018-06,REGN
2018-06,ALL
2018-06,HPE
2018-06,PSA
2018-06,MAR
2018-06,INTU
2018-06,FOXA
2018-06,STT
2018-06,STZ
2018-06,AFL
2018-06,VRTX
2018-06,WM
2018-06,MCK
2018-06,ALXN
2018-06,VLO
2018-06,EA
2018-06,APC
2018-06,MU
2018-06,PXD
2018-06,STI
2018-06,PLD
2018-06,PPG
2018-06,SRE
2018-06,ADI
2018-06,ILMN
2018-06,ZTS
2018-06,FIS
2018-06,BAX
2018-06,KR
2018-06,SHW
2018-06,MPC
2018-06,LYB
2018-06,GLW
2018-06,TEL
2018-06,SYY
2018-06,CCL
2018-06,AVB
2018-06,PPL
2018-06,WDC
2018-06,EIX
2018-06,ROST
2018-06,FISV
2018-06,WMB
2018-06,HCN
2018-06,BHI
2018-06,WY
2018-06,CMI
2018-06,MTB
2018-06,LRCX
2018-06,ED
2018-06,ZBH
2018-06,HCA
2018-06,PCAR
2018-06,DFS
2018-06,CBS
2018-06,ADM
2018-06,EQR
2018-06,DLPH
2018-06,PGR
2018-06,EW
2018-06,IR
2018-06,YUM
2018-06,CAH
2018-06,ORLY
2018-06,XEL
2018-06,SYF
2018-06,AAL
2018-06,VTR
2018-06,PEG
2018-06,ROP
2018-06,APH
2018-06,DXC
2018-06,NWL
2018-06,IP
2018-06,PH
2018-06,UAL
2018-06,SWK
2018-06,INCY
2018-06,EL
2018-06,KEY
2018-06,DVN
2018-06,AMP
2018-06,AZO
2018-06,ROK
2018-06,MCO
2018-06,SYMC
2018-06,NTRS
2018-06,OMC
2018-06,DLTR
2018-06,CXO
2018-06,NUE
2018-06,BXP
2018-06,WEC
2018-06,FTV
2018-06,CERN
2018-06,CFG
2018-06,DG
2018-06,SWKS
2018-06,ES
2018-06,DTE
2018-06,PAYX
2018-06,APA
2018-06,FITB
2018-06,HIG
2018-06,RCL
2018-06,ADSK
2018-06,A
2018-06,MNST
2018-06,TSN
2018-06,DLR
2018-06,VFC
2018-06,PFG
2018-06,NEM
2018-06,TROW
2018-06,K
2018-06,WLTW
2018-06,RF
2018-06,MYL
2018-06,ULTA
2018-06,VMC
2018-06,COL
2018-06,CLX
2018-06,EXPE
2018-06,TAP
2018-06,DPS
2018-06,EFX
2018-06,ESS
2018-06,MCHP
2018-06,VNO
2018-06,FCX
2018-06,O
2018-06,KLAC
2018-06,CAG
2018-06,XLNX
2018-06,RHT
2018-06,MLM
2018-06,HSY
2018-06,LNC
2018-06,DGX
2018-06,BEN
2018-06,SJM
2018-06,XRAY
2018-06,FTI
2018-06,MHK
2018-06,HCP
2018-06,RSG
2018-06,HBAN
2018-06,LH
2018-06,ADS
2018-06,MSI
2018-06,IDXX
2018-06,CTL
2018-06,BBY
2018-06,AWK
2018-06,USD
2018-06,HSIC
2018-06,ETR
2018-06,WHR
2018-06,WAT
2018-06,VIAB
2018-06,FOX
2018-06,NBL
2018-06,HRS
2018-06,CMG
2018-06,DISH
2018-06,AME
2018-06,NLSN
2018-06,GPC
2018-06,CTXS
2018-06,ABC
2018-06,WRK
2018-06,HST
2018-06,MTD
2018-06,GGP
2018-06,BLL
2018-06,FAST
2018-06,LLL
2018-06,AEE
2018-06,IVZ
2018-06,L
2018-06,CNC
2018-06,NOV
2018-06,FE
2018-06,CMA
2018-06,CMS
2018-06,LB
2018-06,HES
2018-06,TXT
2018-06,MRO
2018-06,CHD
2018-06,HOLX
2018-06,STX
2018-06,GPN
2018-06,TDG
2018-06,ALB
2018-06,DOV
2018-06,CNP
2018-06,ARNC
2018-06,COH
2018-06,VRSK
2018-06,MAS
2018-06,COG
2018-06,JNPR
2018-06,EMN
2018-06,XEC
2018-06,MKC
2018-06,HAS
2018-06,SNPS
2018-06,XL
2018-06,MAA
2018-06,OKE
2018-06,DHI
2018-06,UHS
2018-06,IFF
2018-06,CPB
2018-06,KMX
2018-06,DRI
2018-06,NTAP
2018-06,PNR
2018-06,ALK
2018-06,UNM
2018-06,CBG
2018-06,CINF
2018-06,SLG
2018-06,CTAS
2018-06,AAP
2018-06,CHRW
2018-06,PRGO
2018-06,GWW
2018-06,DVA
2018-06,CA
2018-06,EQT
2018-06,IT
2018-06,LEN
2018-06,FL
2018-06,ARE
2018-06,ETFC
2018-06,COO
2018-06,WYNN
2018-06,UDR
2018-06,TIF
2018-06,RJF
2018-06,LKQ
2018-06,EXPD
2018-06,HOG
2018-06,AJG
2018-06,FBHS
2018-06,SNA
2018-06,FRT
2018-06,FMC
2018-06,TSS
2018-06,KSU
2018-06,IPG
2018-06,PNW
2018-06,HRL
2018-06,SCG
2018-06,AKAM
2018-06,REG
2018-06,WU
2018-06,EXR
2018-06,URI
2018-06,XYL
2018-06,LNT
2018-06,GT
2018-06,AMG
2018-06,M
2018-06,SEE
2018-06,QRVO
2018-06,KIM
2018-06,VAR
2018-06,COTY
2018-06,IRM
2018-06,BFB
2018-06,TMK
2018-06,LUK
2018-06,MOS
2018-06,BWA
2018-06,FFIV
2018-06,TSCO
2018-06,ZION
2018-06,AMD
2018-06,VRSN
2018-06,NDAQ
2018-06,PVH
2018-06,JBHT
2018-06,HBI
2018-06,NI
2018-06,AYI
2018-06,AVY
2018-06,CBOE
2018-06,MAC
2018-06,ALLE
2018-06,AES
2018-06,MAT
2018-06,SRCL
2018-06,FLR
2018-06,LEG
2018-06,NFX
2018-06,KSS
2018-06,EVHC
2018-06,AIV
2018-06,JEC
2018-06,HP
2018-06,FLS
2018-06,PKI
2018-06,PHM
2018-06,XRX
2018-06,KORS
2018-06,PBCT
2018-06,CF
2018-06,RHI
2018-06,GRMN
2018-06,AIZ
2018-06,JWN
2018-06,GPS
2018-06,DISCK
2018-06,PWR
2018-06,HRB
2018-06,TRIP
2018-06,FLIR
2018-06,RRC
2018-06,NWSA
2018-06,NRG
2018-06,RL
2018-06,DISCA
2018-06,UAA
2018-06,UA
2018-06,UBFUT
2018-06,NWS
2018-06,ESM
2018-06,INFO
2018-06,HLT
2018-06,ALGN
2018-06,ANSS
2018-06,RE
2018-06,DRE
2018-06,AOS
2018-06,PKG
2018-06,RMD
